url,city,term
"https://www.google.com/maps/search/holland+michigan+banks/@42.7677,-86.0984,12z/",Holland,banks
"https://www.google.com/maps/search/dearborn+michigan+banks/@42.3127,-83.213,12z/",Dearborn,banks
"https://www.google.com/maps/search/livonia+michigan+banks/@42.3972,-83.3733,12z/",Livonia,banks
"https://www.google.com/maps/search/jackson+michigan+banks/@42.2431,-84.4038,12z/",Jackson,banks
"https://www.google.com/maps/search/port+huron+michigan+banks/@42.9821,-82.4388,12z/",Port Huron,banks
"https://www.google.com/maps/search/troy+michigan+banks/@42.5817,-83.1457,12z/",Troy,banks
"https://www.google.com/maps/search/westland+michigan+banks/@42.3192,-83.3805,12z/",Westland,banks
"https://www.google.com/maps/search/farmington+hills+michigan+banks/@42.486,-83.3771,12z/",Farmington Hills,banks
"https://www.google.com/maps/search/wyoming+michigan+banks/@42.8908,-85.7066,12z/",Wyoming,banks
"https://www.google.com/maps/search/rochester+hills+michigan+banks/@42.6645,-83.1563,12z/",Rochester Hills,banks
"https://www.google.com/maps/search/southfield+michigan+banks/@42.4765,-83.2605,12z/",Southfield,banks
"https://www.google.com/maps/search/bay+city+michigan+banks/@43.5902,-83.8887,12z/",Bay City,banks
"https://www.google.com/maps/search/taylor+michigan+banks/@42.226,-83.2688,12z/",Taylor,banks
"https://www.google.com/maps/search/novi+michigan+banks/@42.4786,-83.4893,12z/",Novi,banks
"https://www.google.com/maps/search/detroit+michigan+credit+unions/@42.3834,-83.1024,12z/",Detroit,credit unions
"https://www.google.com/maps/search/grand+rapids+michigan+credit+unions/@42.9619,-85.6562,12z/",Grand Rapids,credit unions
"https://www.google.com/maps/search/flint+michigan+credit+unions/@43.0236,-83.6921,12z/",Flint,credit unions
"https://www.google.com/maps/search/lansing+michigan+credit+unions/@42.7142,-84.5601,12z/",Lansing,credit unions
"https://www.google.com/maps/search/ann+arbor+michigan+credit+unions/@42.2759,-83.731,12z/",Ann Arbor,credit unions
"https://www.google.com/maps/search/kalamazoo+michigan+credit+unions/@42.2749,-85.5882,12z/",Kalamazoo,credit unions
