url,city,term
"https://www.google.com/maps/search/detroit+michigan+high+schools/@42.3834,-83.1024,12z/",Detroit,high schools
"https://www.google.com/maps/search/grand+rapids+michigan+high+schools/@42.9619,-85.6562,12z/",Grand Rapids,high schools
"https://www.google.com/maps/search/flint+michigan+high+schools/@43.0236,-83.6921,12z/",Flint,high schools
"https://www.google.com/maps/search/lansing+michigan+high+schools/@42.7142,-84.5601,12z/",Lansing,high schools
"https://www.google.com/maps/search/ann+arbor+michigan+high+schools/@42.2759,-83.731,12z/",Ann Arbor,high schools
"https://www.google.com/maps/search/kalamazoo+michigan+high+schools/@42.2749,-85.5882,12z/",Kalamazoo,high schools
"https://www.google.com/maps/search/muskegon+michigan+high+schools/@43.2281,-86.2562,12z/",Muskegon,high schools
"https://www.google.com/maps/search/warren+michigan+high+schools/@42.4934,-83.027,12z/",Warren,high schools
"https://www.google.com/maps/search/sterling+heights+michigan+high+schools/@42.5809,-83.0305,12z/",Sterling Heights,high schools
"https://www.google.com/maps/search/south+lyon+michigan+high+schools/@42.4614,-83.6526,12z/",South Lyon,high schools
"https://www.google.com/maps/search/saginaw+michigan+high+schools/@43.4199,-83.9501,12z/",Saginaw,high schools
"https://www.google.com/maps/search/holland+michigan+high+schools/@42.7677,-86.0984,12z/",Holland,high schools
